"CallFailure","Complains","SubscriptionLength","ChargeAmount","SecondsofUse","Frequencyofuse","FrequencyofSMS","DistinctCalledNumbers","AgeGroup","TariffPlan","Status","Age","CustomerValue","Churn"
15,"No Complains",38,0,2643,60,334,22,"15-30","Pay as you go","active",25,1624.635,"non-CHURN"
15,"No Complains",39,0,4388,66,7,33,"<15","Pay as you go","active",15,283.47,"non-CHURN"
8,"No Complains",39,0,2583,58,7,31,"<15","Pay as you go","active",15,183.755,"non-CHURN"
16,"No Complains",39,1,3965,82,7,26,"30-45","Pay as you go","active",30,189.88,"non-CHURN"
9,"No Complains",39,0,2550,39,260,16,"30-45","Pay as you go","active",30,1143.56,"non-CHURN"
18,"No Complains",38,2,9305,121,119,41,"30-45","Pay as you go","active",30,853.04,"non-CHURN"
12,"No Complains",39,0,13963,169,7,42,"30-45","Pay as you go","active",30,593.28,"non-CHURN"
12,"No Complains",39,1,4705,83,7,23,"30-45","Pay as you go","active",30,219.52,"non-CHURN"
11,"No Complains",39,0,6108,95,7,10,"15-30","Pay as you go","active",25,310.635,"non-CHURN"
14,"Complains",39,0,2428,54,7,15,"30-45","Pay as you go","non-active",30,127.28,"non-CHURN"
30,"No Complains",39,3,15330,225,29,30,"30-45","Pay as you go","active",30,738.2,"non-CHURN"
9,"No Complains",39,1,3285,27,458,6,"30-45","Pay as you go","active",30,1964.48,"non-CHURN"
14,"No Complains",38,0,15675,182,125,28,"15-30","Pay as you go","active",25,1276.065,"non-CHURN"
8,"No Complains",38,1,6690,86,161,24,"30-45","Pay as you go","active",30,915.04,"non-CHURN"
5,"No Complains",38,0,1065,14,7,9,"15-30","Pay as you go","non-active",25,80.055,"non-CHURN"
7,"No Complains",39,0,900,14,7,6,"15-30","Pay as you go","non-active",25,72.63,"non-CHURN"
5,"No Complains",38,0,305,6,7,2,"15-30","Pay as you go","non-active",25,45.495,"CHURN"
8,"No Complains",38,0,7698,127,359,41,"15-30","Pay as you go","active",25,1967.625,"non-CHURN"
12,"No Complains",38,1,11655,154,7,45,"30-45","Pay as you go","active",30,500.36,"non-CHURN"
13,"No Complains",38,1,6908,75,83,35,"15-30","Pay as you go","active",25,687.735,"non-CHURN"
28,"Complains",34,0,1145,47,7,15,"15-30","Pay as you go","non-active",25,85.14,"CHURN"
26,"No Complains",37,8,10625,93,7,40,"45-60","Pay as you go","active",45,285.45,"non-CHURN"
18,"No Complains",37,1,6008,98,7,22,"15-30","Pay as you go","active",25,306.27,"CHURN"
6,"No Complains",35,0,3030,22,7,12,"30-45","Pay as you go","active",30,150.08,"non-CHURN"
14,"No Complains",36,0,3180,41,7,14,"30-45","Pay as you go","non-active",30,156.84,"CHURN"
14,"No Complains",37,0,2458,44,9,29,"30-45","Pay as you go","non-active",30,136.08,"CHURN"
5,"Complains",37,0,305,6,7,2,"30-45","Pay as you go","non-active",30,40.44,"CHURN"
6,"No Complains",37,0,1858,25,7,4,"30-45","Pay as you go","active",30,103.32,"non-CHURN"
8,"No Complains",34,1,6975,97,7,20,"45-60","Pay as you go","active",45,194.3,"non-CHURN"
5,"No Complains",37,0,818,7,7,2,"45-60","Pay as you go","non-active",45,38.125,"CHURN"
5,"No Complains",37,1,305,6,7,2,"60-75","Pay as you go","active",55,15.165,"non-CHURN"
30,"No Complains",32,3,16265,238,7,78,"15-30","Pay as you go","active",25,774.135,"non-CHURN"
11,"No Complains",35,3,7155,116,246,31,"15-30","contractual","active",25,1434.195,"non-CHURN"
7,"No Complains",37,0,3908,82,7,26,"15-30","Pay as you go","active",25,211.05,"non-CHURN"
8,"No Complains",36,0,1855,44,13,18,"30-45","Pay as you go","non-active",30,127.96,"non-CHURN"
11,"No Complains",37,0,2970,53,150,21,"15-30","Pay as you go","active",25,811.035,"non-CHURN"
9,"No Complains",28,1,1505,36,168,9,"15-30","contractual","active",25,825.345,"non-CHURN"
9,"No Complains",27,0,1758,39,7,66,"45-60","Pay as you go","active",45,62.425,"non-CHURN"
16,"No Complains",28,0,890,25,7,5,"15-30","Pay as you go","non-active",25,72.675,"non-CHURN"
5,"No Complains",27,0,1015,10,7,2,"45-60","Pay as you go","non-active",45,43.125,"non-CHURN"
15,"No Complains",26,0,1415,32,7,11,"15-30","Pay as you go","active",25,96.615,"non-CHURN"
7,"No Complains",26,0,3415,61,7,21,"30-45","Pay as you go","active",30,167.04,"non-CHURN"
7,"No Complains",19,0,1885,26,7,12,"15-30","Pay as you go","active",25,117.495,"non-CHURN"
21,"No Complains",18,1,6583,141,60,40,"<15","contractual","active",15,699.82,"non-CHURN"
17,"No Complains",16,0,9123,171,48,38,"45-60","Pay as you go","active",45,352.35,"non-CHURN"
13,"No Complains",17,3,3043,45,7,17,"30-45","Pay as you go","active",30,151.52,"non-CHURN"
7,"No Complains",10,1,4580,40,190,8,"30-45","Pay as you go","active",30,944.8,"non-CHURN"
8,"No Complains",10,1,1678,19,7,5,"30-45","Pay as you go","active",30,95.88,"CHURN"
15,"No Complains",40,1,4865,78,21,22,"30-45","Pay as you go","active",30,281.72,"non-CHURN"
7,"No Complains",41,0,813,12,23,9,"30-45","Pay as you go","non-active",30,125,"non-CHURN"
17,"No Complains",39,1,2948,67,375,29,"30-45","Pay as you go","active",30,1620.6,"non-CHURN"
17,"No Complains",40,1,4693,73,17,40,"<15","Pay as you go","active",15,355.63,"non-CHURN"
10,"No Complains",40,1,2888,65,18,38,"15-30","Pay as you go","active",25,213.885,"non-CHURN"
18,"No Complains",40,2,4270,89,48,33,"30-45","Pay as you go","active",30,366.36,"non-CHURN"
11,"No Complains",40,1,2855,46,301,23,"30-45","Pay as you go","active",30,1320.04,"non-CHURN"
20,"No Complains",39,3,9610,128,160,48,"30-45","Pay as you go","active",30,1029.52,"non-CHURN"
14,"No Complains",40,1,14268,176,16,49,"30-45","Pay as you go","active",30,641.76,"non-CHURN"
14,"No Complains",40,2,5010,90,18,30,"30-45","Pay as you go","active",30,276,"non-CHURN"
13,"No Complains",40,1,6413,102,23,17,"30-45","Pay as you go","active",30,352.6,"non-CHURN"
16,"No Complains",40,0,2733,61,24,22,"30-45","Pay as you go","non-active",30,207.76,"non-CHURN"
32,"Complains",40,4,15635,232,70,37,"30-45","Pay as you go","active",30,914.68,"non-CHURN"
11,"No Complains",40,2,3590,34,499,13,"30-45","Pay as you go","active",30,2140.96,"non-CHURN"
16,"No Complains",39,1,15980,189,166,35,"15-30","Pay as you go","active",25,1474.605,"non-CHURN"
10,"No Complains",39,2,6995,93,202,31,"30-45","Pay as you go","active",30,1091.52,"non-CHURN"
7,"No Complains",39,0,1370,21,16,16,"15-30","Pay as you go","non-active",25,134.595,"non-CHURN"
9,"No Complains",40,0,1205,21,29,13,"30-45","Pay as you go","non-active",30,165.04,"non-CHURN"
7,"No Complains",39,0,495,7,16,5,"15-30","Pay as you go","non-active",25,94.59,"CHURN"
10,"No Complains",39,1,8003,134,400,48,"30-45","Pay as you go","active",30,1925.48,"non-CHURN"
14,"No Complains",39,2,11960,161,27,52,"45-60","Pay as you go","active",45,370.525,"non-CHURN"
15,"No Complains",39,2,7213,82,124,42,"15-30","Pay as you go","active",25,886.275,"non-CHURN"
30,"Complains",35,0,1450,54,32,22,"30-45","Pay as you go","non-active",30,188.16,"CHURN"
28,"No Complains",38,9,10930,100,17,47,"60-75","Pay as you go","active",55,190.95,"non-CHURN"
20,"No Complains",38,2,6313,105,42,29,"15-30","Pay as you go","active",25,477.81,"non-CHURN"
8,"No Complains",36,1,3335,29,16,19,"30-45","Pay as you go","active",30,198.56,"non-CHURN"
16,"Complains",37,0,3485,48,25,21,"30-45","Pay as you go","non-active",30,241.32,"CHURN"
16,"Complains",38,0,2763,51,50,36,"45-60","Pay as you go","non-active",45,195.35,"CHURN"
7,"No Complains",38,0,628,9,16,7,"30-45","Pay as you go","non-active",30,89.48,"CHURN"
8,"No Complains",38,1,2163,32,16,11,"45-60","Pay as you go","active",45,94.875,"non-CHURN"
10,"No Complains",35,2,7280,104,30,27,"60-75","Pay as you go","active",55,155.76,"non-CHURN"
7,"No Complains",38,0,1123,14,25,9,"45-60","Pay as you go","non-active",45,90.925,"CHURN"
7,"No Complains",38,2,833,11,20,7,"60-75","Pay as you go","active",55,42.66,"non-CHURN"
32,"No Complains",33,4,16570,245,16,85,"15-30","contractual","active",25,828.675,"non-CHURN"
13,"No Complains",36,4,7460,123,287,38,"30-45","contractual","active",30,1451.32,"non-CHURN"
9,"No Complains",38,1,4213,89,18,33,"30-45","Pay as you go","active",30,244.08,"non-CHURN"
10,"No Complains",37,0,2160,51,54,25,"30-45","Pay as you go","non-active",30,304.44,"non-CHURN"
13,"No Complains",38,1,3275,60,191,28,"15-30","Pay as you go","active",25,1009.575,"non-CHURN"
11,"No Complains",29,2,1810,43,209,16,"30-45","contractual","active",30,910.12,"non-CHURN"
11,"No Complains",28,1,2063,46,46,73,"60-75","Pay as you go","active",55,100.635,"non-CHURN"
18,"No Complains",29,0,1195,32,26,12,"30-45","Pay as you go","non-active",30,153.08,"non-CHURN"
7,"No Complains",28,0,1320,17,37,8,"45-60","Pay as you go","non-active",45,125.925,"non-CHURN"
17,"No Complains",27,1,1720,39,35,18,"15-30","Pay as you go","active",25,236.655,"non-CHURN"
9,"No Complains",27,1,3720,68,24,28,"30-45","Pay as you go","active",30,247.52,"non-CHURN"
9,"No Complains",20,1,2190,33,44,19,"30-45","Pay as you go","active",30,264.92,"non-CHURN"
23,"No Complains",19,2,6887,148,101,47,"15-30","contractual","active",25,771.075,"non-CHURN"
19,"No Complains",17,1,9427,178,89,45,"60-75","Pay as you go","active",55,277.575,"non-CHURN"
15,"No Complains",18,4,3347,52,47,24,"30-45","Pay as you go","active",30,323.96,"non-CHURN"
9,"No Complains",11,2,4885,47,231,15,"30-45","Pay as you go","active",30,1121.28,"non-CHURN"
10,"Complains",11,2,1982,26,16,12,"30-45","Pay as you go","active",30,144.32,"CHURN"
11,"No Complains",40,1,4485,76,3,16,"30-45","Pay as you go","active",30,194.44,"non-CHURN"
3,"No Complains",41,0,433,10,5,3,"30-45","Pay as you go","non-active",30,37.72,"non-CHURN"
13,"No Complains",39,1,2568,65,357,23,"30-45","Pay as you go","active",30,1533.32,"non-CHURN"
13,"No Complains",40,1,4313,71,0,34,"<15","Pay as you go","active",15,241.12,"non-CHURN"
6,"No Complains",40,1,2508,63,0,32,"15-30","Pay as you go","active",25,115.695,"non-CHURN"
14,"No Complains",40,2,3890,87,30,27,"30-45","Pay as you go","active",30,279.08,"non-CHURN"
7,"No Complains",40,1,2475,44,283,17,"30-45","Pay as you go","active",30,1232.76,"non-CHURN"
16,"No Complains",39,3,9230,126,142,42,"30-45","Pay as you go","active",30,942.24,"non-CHURN"
10,"No Complains",40,1,13888,174,0,43,"30-45","Pay as you go","active",30,562.48,"non-CHURN"
10,"No Complains",40,2,4630,88,0,24,"30-45","Pay as you go","active",30,188.72,"non-CHURN"
9,"No Complains",40,1,6033,100,5,11,"30-45","Pay as you go","active",30,265.32,"non-CHURN"
12,"Complains",40,0,2353,59,6,16,"30-45","Pay as you go","non-active",30,120.48,"non-CHURN"
28,"No Complains",40,4,15255,230,52,31,"30-45","Pay as you go","active",30,827.4,"non-CHURN"
7,"No Complains",40,2,3210,32,481,7,"30-45","Pay as you go","active",30,2053.68,"non-CHURN"
12,"No Complains",39,1,15600,187,148,29,"15-30","Pay as you go","active",25,1376.415,"non-CHURN"
6,"No Complains",39,2,6615,91,184,25,"30-45","Pay as you go","active",30,1004.24,"non-CHURN"
3,"No Complains",39,0,990,19,0,10,"15-30","Pay as you go","non-active",25,45.405,"non-CHURN"
5,"No Complains",40,0,825,19,11,7,"30-45","Pay as you go","non-active",30,77.76,"non-CHURN"
0,"No Complains",39,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"CHURN"
6,"No Complains",39,1,7623,132,382,42,"30-45","Pay as you go","active",30,1838.2,"non-CHURN"
10,"No Complains",39,2,11580,159,9,46,"45-60","Pay as you go","active",45,315.975,"non-CHURN"
11,"No Complains",39,2,6833,80,106,36,"15-30","Pay as you go","active",25,788.085,"non-CHURN"
26,"Complains",35,0,1070,52,14,16,"30-45","Pay as you go","non-active",30,100.88,"CHURN"
24,"No Complains",38,9,10550,98,0,41,"60-75","Pay as you go","active",55,159.72,"non-CHURN"
16,"No Complains",38,2,5933,103,24,23,"15-30","Pay as you go","active",25,379.62,"non-CHURN"
4,"No Complains",36,1,2955,27,0,13,"30-45","Pay as you go","active",30,119.28,"non-CHURN"
12,"No Complains",37,0,3105,46,7,15,"30-45","Pay as you go","non-active",30,154.04,"CHURN"
12,"No Complains",38,0,2383,49,32,30,"45-60","Pay as you go","non-active",45,140.8,"CHURN"
3,"No Complains",38,0,248,7,0,1,"30-45","Pay as you go","non-active",30,10.2,"CHURN"
4,"No Complains",38,1,1783,30,0,5,"45-60","Pay as you go","active",45,45.325,"non-CHURN"
6,"No Complains",35,2,6900,102,12,21,"60-75","Pay as you go","active",55,123.03,"non-CHURN"
3,"No Complains",38,0,743,12,7,3,"45-60","Pay as you go","non-active",45,36.375,"CHURN"
3,"No Complains",38,2,453,9,2,1,"60-75","Pay as you go","active",55,9.93,"non-CHURN"
28,"No Complains",33,4,16190,243,0,79,"15-30","contractual","active",25,739.485,"non-CHURN"
9,"No Complains",36,4,7080,121,269,32,"30-45","contractual","active",30,1364.04,"non-CHURN"
5,"No Complains",38,1,3833,87,0,27,"30-45","Pay as you go","active",30,156.8,"non-CHURN"
6,"No Complains",37,0,1780,49,36,19,"30-45","Pay as you go","non-active",30,217.16,"non-CHURN"
9,"No Complains",38,1,2895,58,173,22,"15-30","Pay as you go","active",25,911.385,"non-CHURN"
7,"No Complains",29,2,1430,41,191,10,"30-45","contractual","active",30,822.84,"non-CHURN"
7,"No Complains",28,1,1683,44,28,67,"60-75","Pay as you go","active",55,67.905,"non-CHURN"
14,"No Complains",29,0,815,30,8,6,"30-45","Pay as you go","non-active",30,65.8,"non-CHURN"
3,"No Complains",28,0,940,15,19,2,"45-60","Pay as you go","non-active",45,71.375,"non-CHURN"
13,"No Complains",27,1,1340,37,17,12,"15-30","Pay as you go","active",25,138.465,"non-CHURN"
5,"No Complains",27,1,3340,66,6,22,"30-45","Pay as you go","active",30,160.24,"non-CHURN"
5,"No Complains",20,1,1810,31,26,13,"30-45","Pay as you go","active",30,177.64,"non-CHURN"
19,"No Complains",19,2,6507,146,83,41,"15-30","contractual","active",25,672.885,"non-CHURN"
15,"No Complains",17,1,9047,176,71,39,"60-75","Pay as you go","active",55,244.845,"non-CHURN"
11,"No Complains",18,4,2967,50,29,18,"30-45","Pay as you go","active",30,236.68,"non-CHURN"
5,"No Complains",11,2,4505,45,213,9,"30-45","Pay as you go","active",30,1034,"non-CHURN"
6,"Complains",11,2,1602,24,0,6,"30-45","Pay as you go","active",30,65.04,"CHURN"
11,"No Complains",35,0,4675,71,4,18,"15-30","Pay as you go","active",25,231.57,"non-CHURN"
3,"No Complains",36,0,623,5,6,5,"15-30","Pay as you go","non-active",25,55.26,"non-CHURN"
13,"No Complains",34,0,2758,60,358,25,"15-30","Pay as you go","active",25,1737.81,"non-CHURN"
13,"No Complains",35,0,4503,66,0,36,"<15","Pay as you go","active",15,251.295,"non-CHURN"
6,"No Complains",35,0,2698,58,1,34,"<15","Pay as you go","active",15,157.08,"non-CHURN"
14,"No Complains",35,1,4080,82,31,29,"30-45","Pay as you go","active",30,290.48,"non-CHURN"
7,"No Complains",35,0,2665,39,284,19,"30-45","Pay as you go","active",30,1244.16,"non-CHURN"
16,"No Complains",34,2,9420,121,143,44,"30-45","Pay as you go","active",30,953.64,"non-CHURN"
10,"No Complains",35,0,14078,169,0,45,"30-45","Pay as you go","active",30,569.88,"non-CHURN"
10,"No Complains",35,1,4820,83,1,26,"30-45","Pay as you go","active",30,200.12,"non-CHURN"
9,"No Complains",35,0,6223,95,6,13,"15-30","Pay as you go","active",25,311.31,"non-CHURN"
12,"No Complains",35,0,2543,54,7,18,"30-45","Pay as you go","non-active",30,131.88,"non-CHURN"
28,"No Complains",35,3,15445,225,53,33,"30-45","Pay as you go","active",30,838.8,"non-CHURN"
7,"No Complains",35,1,3400,27,482,9,"30-45","Pay as you go","active",30,2065.08,"non-CHURN"
12,"No Complains",34,0,15790,182,149,31,"15-30","Pay as you go","active",25,1389.24,"non-CHURN"
6,"No Complains",34,1,6805,86,185,27,"30-45","Pay as you go","active",30,1015.64,"non-CHURN"
3,"No Complains",34,0,1180,14,0,12,"15-30","Pay as you go","non-active",25,53.73,"non-CHURN"
5,"No Complains",35,0,1015,14,12,9,"15-30","Pay as you go","non-active",25,100.305,"non-CHURN"
0,"No Complains",34,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"CHURN"
6,"No Complains",34,0,7813,127,383,44,"15-30","Pay as you go","active",25,2080.8,"non-CHURN"
10,"No Complains",34,1,11770,154,10,48,"30-45","Pay as you go","active",30,516.96,"non-CHURN"
11,"No Complains",34,1,7023,75,107,38,"15-30","Pay as you go","active",25,800.91,"non-CHURN"
26,"Complains",30,0,1260,47,15,18,"15-30","Pay as you go","non-active",25,126.315,"CHURN"
24,"No Complains",33,8,10740,93,0,43,"45-60","Pay as you go","active",45,270.825,"non-CHURN"
16,"No Complains",33,1,6123,98,25,25,"15-30","Pay as you go","active",25,392.445,"CHURN"
4,"No Complains",31,0,3145,22,0,15,"30-45","Pay as you go","active",30,126.68,"non-CHURN"
12,"Complains",32,0,3295,41,8,17,"30-45","Pay as you go","non-active",30,165.44,"CHURN"
12,"No Complains",33,0,2573,44,33,32,"30-45","Pay as you go","non-active",30,236.68,"CHURN"
3,"No Complains",33,0,438,2,0,3,"30-45","Pay as you go","non-active",30,17.6,"CHURN"
4,"No Complains",33,0,1973,25,0,7,"30-45","Pay as you go","active",30,79.92,"non-CHURN"
6,"No Complains",30,1,7090,97,13,23,"45-60","Pay as you go","active",45,212.175,"non-CHURN"
3,"No Complains",33,0,933,7,8,5,"45-60","Pay as you go","non-active",45,43.5,"CHURN"
3,"No Complains",33,1,643,4,3,3,"60-75","Pay as you go","active",55,14.205,"non-CHURN"
28,"No Complains",28,3,16380,238,0,81,"15-30","Pay as you go","active",25,747.81,"non-CHURN"
9,"No Complains",31,3,7270,116,270,34,"15-30","contractual","active",25,1547.37,"non-CHURN"
5,"No Complains",33,0,4023,82,1,29,"15-30","Pay as you go","active",25,189.225,"non-CHURN"
6,"No Complains",32,0,1970,44,37,21,"30-45","Pay as you go","non-active",30,228.56,"non-CHURN"
9,"No Complains",33,0,3085,53,174,24,"15-30","Pay as you go","active",25,924.21,"non-CHURN"
7,"No Complains",24,1,1620,36,192,12,"15-30","contractual","active",25,938.52,"non-CHURN"
7,"No Complains",23,0,1873,39,29,69,"45-60","Pay as you go","active",45,120.3,"non-CHURN"
14,"No Complains",24,0,1005,25,9,8,"15-30","Pay as you go","non-active",25,86.85,"non-CHURN"
3,"No Complains",23,0,1130,10,20,4,"45-60","Pay as you go","non-active",45,78.5,"non-CHURN"
13,"No Complains",22,0,1530,32,18,14,"15-30","Pay as you go","active",25,151.29,"non-CHURN"
5,"No Complains",22,0,3530,61,7,24,"30-45","Pay as you go","active",30,171.64,"non-CHURN"
5,"No Complains",15,0,2000,26,27,15,"15-30","Pay as you go","active",25,212.67,"non-CHURN"
19,"No Complains",14,1,6697,141,84,43,"<15","contractual","active",15,838.09,"non-CHURN"
15,"No Complains",12,0,9237,171,72,41,"45-60","Pay as you go","active",45,415.2,"non-CHURN"
11,"No Complains",13,3,3157,45,30,20,"30-45","Pay as you go","active",30,248.08,"non-CHURN"
5,"No Complains",6,1,4695,40,214,11,"30-45","Pay as you go","active",30,1045.4,"non-CHURN"
6,"No Complains",6,1,1792,19,0,8,"30-45","Pay as you go","active",30,72.44,"CHURN"
15,"No Complains",45,2,4675,83,20,20,"30-45","Pay as you go","active",30,270.32,"non-CHURN"
7,"No Complains",46,0,623,17,22,7,"30-45","Pay as you go","non-active",30,113.6,"non-CHURN"
17,"No Complains",44,2,2758,72,374,27,"30-45","Pay as you go","active",30,1609.2,"non-CHURN"
17,"No Complains",45,2,4503,78,16,38,"<15","Pay as you go","active",15,339.955,"non-CHURN"
10,"No Complains",45,2,2698,70,17,36,"15-30","Pay as you go","active",25,201.06,"non-CHURN"
18,"No Complains",45,3,4080,94,47,31,"30-45","Pay as you go","active",30,354.96,"non-CHURN"
11,"No Complains",45,2,2665,51,300,21,"45-60","Pay as you go","active",45,817.9,"non-CHURN"
20,"No Complains",44,4,9420,133,159,46,"30-45","Pay as you go","active",30,1018.12,"non-CHURN"
14,"No Complains",45,2,14078,181,15,47,"30-45","Pay as you go","active",30,630.36,"non-CHURN"
14,"No Complains",45,3,4820,95,17,28,"45-60","Pay as you go","active",45,165.375,"non-CHURN"
13,"No Complains",45,2,6223,107,22,15,"30-45","Pay as you go","active",30,341.2,"non-CHURN"
16,"No Complains",45,0,2543,66,23,20,"45-60","Pay as you go","non-active",45,122.725,"non-CHURN"
32,"No Complains",45,5,15445,237,69,35,"30-45","contractual","active",30,903.28,"non-CHURN"
11,"No Complains",45,3,3400,39,498,11,"45-60","Pay as you go","active",45,1330.975,"non-CHURN"
16,"No Complains",44,2,15790,194,165,33,"30-45","Pay as you go","active",30,1299.36,"non-CHURN"
